txn_id,customer_id,account_number,date_time,channel,direction,amount_naira,counterparty,counterparty_bank,narration,status,debited,beneficiary_credited,on_us,reversal_status,reversal_due,reversal_completed_at,reference,balance_after
TXN-000750,CUS-0062,9913785222,2026-08-22 18:28,WEB,debit,15000,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT185206092943,1213200
TXN-000663,CUS-0055,9915202994,2026-08-22 19:46,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT396459433009,1030000
TXN-005851,CUS-0473,9956177643,2026-08-22 19:59,WEB,debit,9900,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT430785948228,96200
TXN-002360,CUS-0192,9988642115,2026-08-22 20:20,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT727722694113,553500
TXN-003006,CUS-0242,9902208747,2026-08-22 20:40,WEB,debit,2500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT919198709924,3050600
TXN-000975,CUS-0081,9908238613,2026-08-22 20:51,POS,debit,12500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT710048328773,2685000
TXN-000086,CUS-0007,9977876804,2026-08-22 21:10,POS,debit,12500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT204879990968,421000
TXN-002913,CUS-0235,9953911045,2026-08-22 21:23,POS,debit,45000,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT904972362558,456500
TXN-005325,CUS-0432,9901762982,2026-08-22 21:29,WEB,debit,4500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT806555959961,719500
TXN-003710,CUS-0300,9986118151,2026-08-22 21:30,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT634088319259,267500
TXN-004110,CUS-0334,9962266421,2026-08-22 21:43,POS,debit,1500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT275100654286,1341500
TXN-005736,CUS-0464,9998523750,2026-08-22 21:52,TRANSFER,debit,10000,Kelechi C****u,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT618405750947,295500
TXN-001449,CUS-0119,9954928452,2026-08-22 21:57,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT581784232924,451000
TXN-002847,CUS-0230,9946252003,2026-08-22 22:14,TRANSFER,debit,50000,Kelechi O******e,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT493767137776,382500
TXN-003124,CUS-0252,9937906660,2026-08-22 22:19,POS,debit,45000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT628793799682,896300
TXN-003401,CUS-0274,9955297955,2026-08-22 22:38,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT686968346043,80700
TXN-002843,CUS-0230,9946252003,2026-08-22 22:48,POS,debit,45000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT794078914266,337500
TXN-001754,CUS-0144,9986071964,2026-08-22 23:40,TRANSFER,debit,10000,Sani O******n,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT767127457940,188100
TXN-004811,CUS-0390,9910397222,2026-08-22 23:56,POS,debit,1500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT328996439999,500000
TXN-003854,CUS-0312,9975337207,2026-08-23 00:09,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT313739970351,565500
TXN-001379,CUS-0113,9918118331,2026-08-23 00:13,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT358049988658,1519000
TXN-005687,CUS-0460,9955245029,2026-08-23 00:46,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT634983700652,483700
TXN-001085,CUS-0090,9945011459,2026-08-23 01:11,TRANSFER,debit,100000,Mercy E*e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT554514971019,354700
TXN-003214,CUS-0259,9978482991,2026-08-23 01:45,POS,debit,45000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT334505706163,224500
TXN-005906,CUS-0478,9926098818,2026-08-23 01:56,TRANSFER,debit,20000,Ikenna O*****o,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT806889966805,3032700
TXN-002147,CUS-0175,9903136249,2026-08-23 02:02,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT555012002909,269500
TXN-005627,CUS-0456,9972514839,2026-08-23 02:36,WEB,debit,4500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT695488112611,342200
TXN-003792,CUS-0307,9938909584,2026-08-23 02:56,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT930957211838,2787000
TXN-000417,CUS-0035,9955689832,2026-08-23 03:02,POS,debit,12500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT283754275286,2458000
TXN-005607,CUS-0454,9915943156,2026-08-23 03:25,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT357229314962,2465500
TXN-002897,CUS-0234,9902167309,2026-08-23 03:44,WEB,debit,15000,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT235336640598,3065500
TXN-005084,CUS-0412,9954372850,2026-08-23 04:08,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT576598151961,354200
TXN-001875,CUS-0154,9973621841,2026-08-23 04:51,POS,debit,1500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT770765025223,483500
TXN-004664,CUS-0378,9920862512,2026-08-23 05:27,POS,debit,12500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT756285440969,2782000
TXN-003766,CUS-0305,9912573853,2026-08-23 06:10,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT183395950333,137000
TXN-006057,CUS-0490,9997818827,2026-08-23 07:11,WEB,debit,2500,Bolt-like Rides (fictional),,Online card payment,successful,yes,,,,,,ENT432110862132,920000
TXN-006083,CUS-0492,9909587010,2026-08-23 07:13,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT674906575684,1417700
TXN-002447,CUS-0199,9916644726,2026-08-23 07:20,POS,debit,45000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT183504900777,371500
TXN-004647,CUS-0377,9956948792,2026-08-23 07:24,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT632796002870,273000
TXN-002630,CUS-0214,9980024371,2026-08-23 07:44,POS,debit,7800,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT513069432903,888900
TXN-001803,CUS-0148,9929634769,2026-08-23 08:16,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT962499104794,474200
TXN-004714,CUS-0382,9965825920,2026-08-23 09:01,POS,debit,22000,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT704357284911,1087000
TXN-001969,CUS-0161,9950062013,2026-08-23 09:16,TRANSFER,debit,100000,Lola N*******u,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT666111968715,2385000
TXN-000702,CUS-0058,9980156464,2026-08-23 09:44,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT377777150136,622600
TXN-001244,CUS-0103,9949574415,2026-08-23 09:44,POS,debit,3500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT426096404833,343000
TXN-000141,CUS-0012,9975177992,2026-08-23 09:59,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT804205596353,2479700
TXN-000438,CUS-0037,9980700159,2026-08-23 10:09,WEB,debit,2500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT421119094937,1028500
TXN-000183,CUS-0016,9982141621,2026-08-23 10:23,WEB,debit,4500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT758193828009,439500
TXN-000649,CUS-0054,9918621076,2026-08-23 10:45,POS,debit,22000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT658834454440,369700
TXN-003298,CUS-0266,9911157896,2026-08-23 10:47,WEB,debit,15000,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT855172730595,986500
TXN-002923,CUS-0236,9941663809,2026-08-23 10:57,POS,debit,7800,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT498706841881,1020200
TXN-001295,CUS-0107,9961387303,2026-08-23 11:10,TRANSFER,debit,10000,Femi O*i,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT151022400084,273000
TXN-005950,CUS-0482,9931572769,2026-08-23 11:45,POS,debit,7800,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT212436897024,652000
TXN-003671,CUS-0297,9929017205,2026-08-23 11:48,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT546890778553,1022500
TXN-003966,CUS-0322,9949912955,2026-08-23 12:10,POS,debit,22000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT523782246559,2503700
TXN-001074,CUS-0089,9995292074,2026-08-23 12:22,POS,debit,1500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT942893392857,704200
TXN-003327,CUS-0268,9995728062,2026-08-23 12:47,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT219500971234,727200
TXN-003049,CUS-0246,9985384634,2026-08-23 12:48,POS,debit,45000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT314643750176,2527300
TXN-005685,CUS-0460,9955245029,2026-08-23 13:23,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT194511612515,482700
TXN-001997,CUS-0163,9985476677,2026-08-23 13:31,POS,debit,1500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT831043435477,185500
TXN-004694,CUS-0381,9967998836,2026-08-23 13:46,WEB,debit,2500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT342554780361,189100
TXN-000883,CUS-0073,9929770579,2026-08-23 14:06,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT730071456219,1059500
TXN-004710,CUS-0382,9965825920,2026-08-23 14:51,POS,debit,12500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT771358568347,1074500
TXN-003893,CUS-0315,9960596727,2026-08-23 14:52,TRANSFER,debit,50000,Daniel A*******i,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT315501128290,1006000
TXN-004313,CUS-0350,9941377678,2026-08-23 14:52,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT341034801667,1309900
TXN-002932,CUS-0237,9969336506,2026-08-23 15:04,POS,debit,22000,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT965966127271,469400
TXN-000552,CUS-0046,9968179223,2026-08-23 15:12,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT738445472852,833700
TXN-000167,CUS-0014,9922264686,2026-08-23 15:20,POS,debit,7800,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT433720549381,123700
TXN-004627,CUS-0375,9951549033,2026-08-23 15:22,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT579487810338,305000
TXN-000735,CUS-0061,9923524013,2026-08-23 15:31,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT591984059436,2598500
TXN-005495,CUS-0445,9937220724,2026-08-23 15:32,TRANSFER,debit,100000,Joy A***u,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT798006746284,153100
TXN-005755,CUS-0466,9921435033,2026-08-23 15:37,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT542128086599,512500
TXN-002651,CUS-0215,9948992789,2026-08-23 16:08,TRANSFER,debit,50000,Victor I*e,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT400978409778,25200
TXN-005055,CUS-0410,9922696173,2026-08-23 16:13,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT830454785337,55700
TXN-004943,CUS-0400,9927020003,2026-08-23 16:52,TRANSFER,debit,100000,Nnamdi A***n,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT939949778368,345000
TXN-001248,CUS-0103,9949574415,2026-08-23 17:11,TRANSFER,debit,100000,Obinna O****e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT304673950790,243000
TXN-003531,CUS-0285,9943032214,2026-08-23 17:19,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT429522453470,1466000
TXN-003228,CUS-0260,9952562853,2026-08-23 17:39,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT431042092592,205700
TXN-002109,CUS-0172,9933836620,2026-08-23 17:43,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT276349660325,909400
TXN-004796,CUS-0389,9985163816,2026-08-23 17:59,TRANSFER,debit,10000,Joy A*****e,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT626293564814,387200
TXN-004383,CUS-0356,9916389373,2026-08-23 18:18,POS,debit,1500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT536793296871,193700
TXN-004382,CUS-0356,9916389373,2026-08-23 18:50,TRANSFER,debit,100000,Ifeanyi A*****i,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT887633062390,93700
TXN-002148,CUS-0175,9903136249,2026-08-23 19:14,POS,debit,3500,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT179411130088,266000
TXN-006166,CUS-0498,9973945097,2026-08-23 19:26,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT149027086649,814500
TXN-003708,CUS-0300,9986118151,2026-08-23 19:33,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT141094432419,267000
TXN-005208,CUS-0422,9981759426,2026-08-23 20:05,WEB,debit,4500,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT840778069695,954500
TXN-001152,CUS-0095,9966981433,2026-08-23 20:40,POS,debit,12500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT409539622465,455700
TXN-001335,CUS-0110,9951521657,2026-08-23 20:50,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT110657867968,2522500
TXN-003200,CUS-0258,9911119929,2026-08-23 20:54,POS,debit,22000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT622398140873,1005200
TXN-004331,CUS-0352,9911574849,2026-08-23 21:13,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT120740110984,690000
TXN-004322,CUS-0351,9935890704,2026-08-23 21:23,POS,debit,7800,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT637659013287,174700
TXN-000117,CUS-0010,9928379298,2026-08-23 21:37,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT528268293164,258500
TXN-003914,CUS-0317,9938331314,2026-08-23 21:38,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT669112809002,296500
TXN-000886,CUS-0073,9929770579,2026-08-23 21:51,POS,debit,22000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT222289421358,1037500
TXN-000707,CUS-0058,9980156464,2026-08-23 22:32,POS,debit,1500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT788927286217,621100
TXN-000667,CUS-0055,9915202994,2026-08-23 22:54,POS,debit,1500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT782482101192,1028500
TXN-002853,CUS-0231,9987407604,2026-08-23 23:17,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT594753931246,104000
TXN-003837,CUS-0311,9977866026,2026-08-23 23:25,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT834323032847,296100
TXN-003115,CUS-0251,9972251933,2026-08-23 23:26,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT611139340016,123000
TXN-002645,CUS-0215,9948992789,2026-08-23 23:30,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT696745379318,23700
TXN-005326,CUS-0432,9901762982,2026-08-23 23:30,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT989605350255,709500
TXN-003325,CUS-0268,9995728062,2026-08-23 23:32,TRANSFER,debit,20000,Yemisi A*******i,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT334279591217,707200
TXN-000058,CUS-0005,9919672731,2026-08-23 23:59,POS,debit,22000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT653332475246,1031000
TXN-000588,CUS-0048,9972987112,2026-08-24 00:44,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT257693868948,2761300
TXN-000879,CUS-0073,9929770579,2026-08-24 01:05,POS,debit,45000,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT942433573159,992500
TXN-000544,CUS-0045,9921430490,2026-08-24 01:07,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT897748640555,3130000
TXN-004800,CUS-0389,9985163816,2026-08-24 01:17,POS,debit,45000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT111362269992,342200
TXN-003783,CUS-0306,9912755790,2026-08-24 01:36,POS,debit,22000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT119610817183,207000
TXN-005222,CUS-0423,9996846104,2026-08-24 01:46,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT274238762585,2508700
TXN-001943,CUS-0159,9941946065,2026-08-24 01:58,WEB,debit,4500,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT171419060942,637500
TXN-002044,CUS-0167,9922102298,2026-08-24 02:43,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT779957589290,1019500
TXN-004371,CUS-0355,9924902182,2026-08-24 03:04,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT555707457890,88500
TXN-004593,CUS-0373,9932052387,2026-08-24 03:04,TRANSFER,debit,20000,Yusuf N***i,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT896680996492,361200
TXN-005478,CUS-0444,9984434096,2026-08-24 03:06,POS,debit,3500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT247235196406,241500
TXN-005741,CUS-0465,9919915036,2026-08-24 03:42,POS,debit,7800,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT295911175416,1091200
TXN-003103,CUS-0250,9922213933,2026-08-24 03:50,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT121477034250,314500
TXN-000819,CUS-0068,9934217233,2026-08-24 04:16,TRANSFER,debit,35000,Bukola O*****o,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT415126263104,529000
TXN-005653,CUS-0458,9904367085,2026-08-24 04:20,POS,debit,7800,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT379392190351,206900
TXN-000845,CUS-0070,9980801000,2026-08-24 05:00,TRANSFER,debit,10000,Bukola E****g,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT205167773896,649500
TXN-003018,CUS-0243,9951135288,2026-08-24 05:51,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT828558860666,121500
TXN-006161,CUS-0498,9973945097,2026-08-24 07:04,POS,debit,45000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT901297625178,769500
TXN-000851,CUS-0071,9903048877,2026-08-24 07:23,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT238111493234,252500
TXN-003290,CUS-0265,9913982658,2026-08-24 07:25,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT448684396533,478500
TXN-001159,CUS-0096,9991804418,2026-08-24 07:38,TRANSFER,debit,20000,Blessing O***e,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT156519239742,477500
TXN-001289,CUS-0106,9959061922,2026-08-24 07:58,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT621940225312,114500
TXN-003257,CUS-0263,9950345134,2026-08-24 08:06,TRANSFER,debit,10000,Hadiza C****u,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT679958210253,78500
TXN-005335,CUS-0432,9901762982,2026-08-24 08:20,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT630869809239,689500
TXN-002112,CUS-0172,9933836620,2026-08-24 08:23,POS,debit,1500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT910032184562,907900
TXN-003714,CUS-0301,9969065643,2026-08-24 08:25,TRANSFER,debit,35000,Kunle A*******i,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT439428154204,225000
TXN-000510,CUS-0042,9938560739,2026-08-24 08:34,TRANSFER,debit,35000,Kelechi E****m,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT441802117458,2530500
TXN-000312,CUS-0026,9905154382,2026-08-24 08:41,TRANSFER,debit,100000,Funke U**h,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT733196977114,227200
TXN-000585,CUS-0048,9972987112,2026-08-24 08:45,POS,debit,7800,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT877474791606,2753500
TXN-004244,CUS-0345,9954456726,2026-08-24 08:54,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT738174754833,191600
TXN-001318,CUS-0108,9976125398,2026-08-24 09:09,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT137437044111,102000
TXN-002714,CUS-0220,9986070448,2026-08-24 09:22,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT974876799527,315600
